candidate_id,candidate_key,first_name,incumbent,last_name,name_display,order,party_id,percent,percent_display,seat,state_id,votes,winner,wasted_votes,winner2,contested,party_id2,state_seat_count
brooksbank-65433,brooksbankr,Russell,False,Brooksbank,Russell Brooksbank,2,libertarian,5.4,5.4,9,IN,17425,False,17426,0,0,other,9
marshall-65324,marshallr,Roger,False,Marshall,Roger Marshall,1,republican,66.1,66.1,1,KS,169992,True,84995,1,0,republican,4
lapolice-64072,lapolicea,Alan,False,LaPolice,Alan LaPolice,3,independent,26.3,26.3,1,KS,67739,False,67740,0,0,other,4
burt-65685,burtk,Kerry,False,Burt,Kerry Burt,2,libertarian,7.5,7.5,1,KS,19366,False,19366,0,0,other,4
jenkins-19867,jenkinsl,Lynn,True,Jenkins,Lynn Jenkins,2,republican,60.9,60.9,2,KS,181228,True,90613,1,0,republican,4
potter-65325,potterb,Britani,False,Potter,Britani Potter,1,democrat,32.6,32.6,2,KS,96840,False,96840,0,0,democrat,4
bales-65686,balesj,James,False,Bales,James Bales,3,libertarian,6.5,6.5,2,KS,19333,False,19334,0,0,other,4
yoder-54005,yoderk,Kevin,True,Yoder,Kevin Yoder,2,republican,51.3,51.3,3,KS,176022,True,88010,1,0,republican,4
sidie-65328,sidiej,Jay,False,Sidie,Jay Sidie,1,democrat,40.6,40.6,3,KS,139300,False,139300,0,0,democrat,4
hohe-65687,hohes,Steven,False,Hohe,Steven Hohe,3,libertarian,8.1,8.1,3,KS,27791,False,27792,0,0,other,4
pompeo-60768,pompeom,Mike,True,Pompeo,Mike Pompeo,2,republican,60.7,60.7,4,KS,166998,True,83498,1,0,republican,4
giroux-65330,girouxd,Daniel,False,Giroux,Daniel Giroux,1,democrat,29.6,29.6,4,KS,81495,False,81496,0,0,democrat,4
allen-65797,allenm,Miranda,False,Allen,Miranda Allen,4,independent,6.9,6.9,4,KS,19021,False,19022,0,0,other,4
bakken-65688,bakkeng,Gordon,False,Bakken,Gordon Bakken,3,libertarian,2.8,2.8,4,KS,7737,False,7738,0,0,other,4
comer-54203,comerj,James,False,Comer,James Comer,1,republican,72.6,72.6,1,KY,216959,True,108479,1,0,republican,6
gaskins-64847,gaskinss,Samuel,False,Gaskins,Samuel Gaskins,2,democrat,27.4,27.4,1,KY,81710,False,81710,0,0,democrat,6
guthrie-54282,guthrieb,Brett,True,Guthrie,Brett Guthrie,1,republican,100.0,0.0,2,KY,322994,True,161496,1,1,republican,6
yarmuth-51522,yarmuthj,John,True,Yarmuth,John Yarmuth,2,democrat,63.5,63.5,3,KY,212401,True,106200,1,0,democrat,6
bratcher-64858,bratcherh,Harold,False,Bratcher,Harold Bratcher,1,republican,36.5,36.5,3,KY,122093,False,122094,0,0,republican,6
corley-64851,corleye,Everett,False,Corley,Everett Corley,3,other,100.0,0.0,3,KY,0,False,0,0,1,other,6
massie-61880,massiet,Thomas,True,Massie,Thomas Massie,1,republican,71.3,71.3,4,KY,233922,True,116960,1,0,republican,6
sidle-64852,sidlec,Calvin,False,Sidle,Calvin Sidle,2,democrat,28.7,28.7,4,KY,94065,False,94066,0,0,democrat,6
rogers-208,rogersh,Hal,True,Rogers,Harold Rogers,1,republican,100.0,0.0,5,KY,322994,True,161496,1,1,republican,6
barr-60705,barra,Andy,True,Barr,Andy Barr,1,republican,61.1,61.1,6,KY,202099,True,101049,1,0,republican,6
kemper-64854,kempern,Nancy Jo,False,Kemper,Nancy Jo Kemper,2,democrat,38.9,38.9,6,KY,128728,False,128728,0,0,democrat,6
scalise-54369,scalises,Steve,True,Scalise,Steve Scalise,5,republican,74.6,74.6,1,LA,243645,True,121822,1,0,republican,6
dugas-64460,dugasl,Lee Ann,False,Dugas,Lee Ann Dugas,2,democrat,12.8,12.8,1,LA,41840,False,41840,0,0,democrat,6
faust-65605,faustd,Danil,False,Faust,Danil Faust,3,democrat,3.9,3.9,1,LA,12708,False,12708,0,0,democrat,6
kearney-65606,kearneyh,Howard,False,Kearney,Howard Kearney,4,libertarian,2.9,2.9,1,LA,9405,False,9406,0,0,other,6
swider-65603,swiderj,Joe,False,Swider,Joe Swider,6,democrat,2.8,2.8,1,LA,9237,False,9238,0,0,democrat,6
barron-63138,barrone,Eliot,False,Barron,Eliot Barron,1,green,2.1,2.1,1,LA,6717,False,6718,0,0,other,6
yang-65604,yangc,Chuemai,False,Yang,Chuemai Yang,7,no-party-affiliation,1.0,1.0,1,LA,3236,False,3236,0,0,other,6
richmond-54388,richmondc,Cedric,True,Richmond,Cedric L. Richmond,3,democrat,69.8,69.8,2,LA,198289,True,99144,1,0,democrat,6
holden-65607,holdenk,Kip,False,Holden,Kip Holden,2,democrat,20.1,20.1,2,LA,57125,False,57126,0,0,democrat,6
cutno-65608,cutnok,Kenneth,False,Cutno,Kenneth Cutno,1,democrat,10.2,10.2,2,LA,28855,False,28856,0,0,democrat,6
higgins-65612,higginsc,Clay,False,Higgins,Clay Higgins,2,republican,56.1,56.1,3,LA,77670,True,38834,1,0,republican,6
angelle-64517,angelles,Scott,False,Angelle,Scott Angelle,1,republican,43.9,43.9,3,LA,60760,False,60760,0,0,republican,6
johnson-65700,johnsonm,Mike,False,Johnson,Mike Johnson,1,republican,65.2,65.2,4,LA,87369,True,43684,1,0,republican,6
jones-65694,jonesm,Marshall,False,Jones,Marshall Jones,2,democrat,34.8,34.8,4,LA,46578,False,46578,0,0,democrat,6
abraham-64084,abrahamr,Ralph,True,Abraham,Ralph Abraham,1,republican,81.6,81.6,5,LA,208545,True,104272,1,0,republican,6
burkette-65699,burketteb,Billy,False,Burkette,Billy Burkette,2,republican,18.4,18.4,5,LA,47117,False,47118,0,0,republican,6
graves-64093,gravesg,Garret,True,Graves,Garret Graves,4,republican,62.7,62.7,6,LA,207483,True,103741,1,0,republican,6
lieberman-64091,liebermanr,Richard,False,Lieberman,Richard Lieberman,5,democrat,14.9,14.9,6,LA,49380,False,49380,0,0,democrat,6
bell-64096,bellb,Bob,False,Bell,Bob Bell,1,republican,10.1,10.1,6,LA,33592,False,33592,0,0,republican,6
sampson-65697,sampsonj,Jermaine,False,Sampson,Jermaine Sampson,6,democrat,9.0,9.0,6,LA,29822,False,29822,0,0,democrat,6
fontanesi-50937,fontanesir,Richard,False,Fontanesi,Richard Fontanesi,2,libertarian,2.3,2.3,6,LA,7603,False,7604,0,0,other,6
graham-65696,grahamd,Devin,False,Graham,Devin Graham,3,other,1.0,1.0,6,LA,3218,False,3218,0,0,other,6
neal-882,nealr,Richard,True,Neal,Richard E. Neal,1,democrat,73.5,73.5,1,MA,235803,True,117901,1,0,democrat,9
mayock-64435,mayockf,Frederick,False,Mayock,Frederick Mayock,2,independent,17.9,17.9,1,MA,57504,False,57504,0,0,other,9
simmons-65438,simmonst,Thomas,False,Simmons,Thomas Simmons,3,libertarian,8.6,8.6,1,MA,27511,False,27512,0,0,other,9
mcgovern-883,mcgovernj,Jim,True,McGovern,Jim McGovern,1,democrat,100.0,0.0,2,MA,359435,True,179717,1,1,democrat,9
tsongas-59617,tsongasn,Niki,True,Tsongas,Niki Tsongas,1,democrat,68.8,68.8,3,MA,236713,True,118356,1,0,democrat,9
wofford-63940,wofforda,Ann,False,Wofford,Ann Wofford,2,republican,31.2,31.2,3,MA,107519,False,107520,0,0,republican,9
kennedy-60122,kennedyj,Joe,True,Kennedy,Joe Kennedy,1,democrat,70.2,70.2,4,MA,265823,True,132911,1,0,democrat,9
rosa-62725,rosad,David,False,Rosa,David Rosa,2,republican,29.8,29.8,4,MA,113055,False,113056,0,0,republican,9
clark-63056,clarkk,Katherine,True,Clark,Katherine Clark,1,democrat,100.0,0.0,5,MA,359435,True,179717,1,1,democrat,9
moulton-63945,moultons,Seth,True,Moulton,Seth Moulton,1,democrat,100.0,0.0,6,MA,359435,True,179717,1,1,democrat,9
capuano-889,capuanom,Mike,True,Capuano,Michael E. Capuano,1,democrat,100.0,0.0,7,MA,359435,True,179717,1,1,democrat,9
lynch-890,lynchs,Stephen,True,Lynch,Stephen F. Lynch,1,democrat,72.5,72.5,8,MA,271019,True,135509,1,0,democrat,9
burke-65439,burkew,William,False,Burke,William Burke,2,republican,27.5,27.5,8,MA,102744,False,102744,0,0,republican,9
keating-22757,keatingb,Bill,True,Keating,Bill Keating,1,democrat,55.8,55.8,9,MA,211790,True,105894,1,0,democrat,9
alliegro-63946,alliegrom,Mark,False,Alliegro,Mark Alliegro,2,republican,33.7,33.7,9,MA,127803,False,127804,0,0,republican,9
harrington-65823,harringtonp,Paul,False,Harrington,Paul Harrington,4,independent,6.9,6.9,9,MA,26233,False,26234,0,0,other,9
cataldo-65437,cataldoc,Christopher,False,Cataldo,Christopher Cataldo,3,unenrolled,2.2,2.2,9,MA,8338,False,8338,0,0,other,9
raduc-65824,raduca,Anna Grace,False,Raduc,Anna Grace Raduc,5,unenrolled,1.4,1.4,9,MA,5320,False,5320,0,0,other,9
harris-58831,harrisa,Andy,True,Harris,Andy Harris,1,republican,67.1,67.1,1,MD,242574,True,121286,1,0,republican,8
werner-64811,wernerj,Joe,False,Werner,Joe Werner,2,democrat,28.7,28.7,1,MD,103622,False,103622,0,0,democrat,8
beers-65568,beersm,Matt,False,Beers,Matt Beers,3,libertarian,4.3,4.3,1,MD,15370,False,15370,0,0,other,8
ruppersberger-1055,ruppersbergerd,Dutch,True,Ruppersberger,C.A. Dutch Ruppersberger,2,democrat,62.2,62.2,2,MD,192183,True,96091,1,0,democrat,8
mcdonough-54651,mcdonoughp,Pat,False,McDonough,Pat McDonough,1,republican,33.2,33.2,2,MD,102577,False,102578,0,0,republican,8
kasprzak-65569,kasprzakk,Kristin,False,Kasprzak,Kristin Kasprzak,3,libertarian,4.6,4.6,2,MD,14128,False,14128,0,0,other,8
sarbanes-51603,sarbanesj,John,True,Sarbanes,John Sarbanes,2,democrat,63.3,63.3,3,MD,214640,True,107319,1,0,democrat,8
plaster-64787,plasterm,Mark,False,Plaster,Mark Plaster,1,republican,33.9,33.9,3,MD,115048,False,115048,0,0,republican,8
eze-65570,ezen,Nnabu,False,Eze,Nnabu Eze,3,green,2.8,2.8,3,MD,9461,False,9462,0,0,other,8
brown-54705,browna,Anthony,False,Brown,Anthony Brown,2,democrat,74.2,74.2,4,MD,237501,True,118750,1,0,democrat,8
mcdermott-28197,mcdermottg,George,False,McDermott,George McDermott,1,republican,21.5,21.5,4,MD,68670,False,68670,0,0,republican,8
clark-65702,clarkk,Kamesha,False,Clark,Kamesha Clark,4,green,2.6,2.6,4,MD,8204,False,8204,0,0,other,8
krause-65811,krauseb,Benjamin,False,Krause,Benjamin Krause,3,libertarian,1.8,1.8,4,MD,5744,False,5744,0,0,other,8
hoyer-1061,hoyers,Steny,True,Hoyer,Steny H. Hoyer,2,democrat,67.5,67.5,5,MD,242989,True,121494,1,0,democrat,8
arness-63871,arnessm,Mark,False,Arness,Mark Arness,1,republican,29.4,29.4,5,MD,105931,False,105932,0,0,republican,8
summers-65703,summersj,Jason,False,Summers,Jason Summers,3,libertarian,3.1,3.1,5,MD,11078,False,11078,0,0,other,8
delaney-61562,delaneyj,John,True,Delaney,John Delaney,2,democrat,56.0,56.0,6,MD,185770,True,92884,1,0,democrat,8
hoeber-64800,hoebera,Amie,False,Hoeber,Amie Hoeber,1,republican,40.1,40.1,6,MD,133081,False,133082,0,0,republican,8
howser-65571,howserd,David,False,Howser,David Howser,3,libertarian,2.1,2.1,6,MD,6889,False,6890,0,0,other,8
gluck-62463,gluckg,George,False,Gluck,George Gluck,4,green,1.8,1.8,6,MD,5824,False,5824,0,0,other,8
cummings-1064,cummingse,Elijah,True,Cummings,Elijah E. Cummings,2,democrat,75.1,75.1,7,MD,238838,True,119418,1,0,democrat,8
vaughn-1949,vaughnc,Corrogan,False,Vaughn,Corrogan Vaughn,1,republican,21.9,21.9,7,MD,69556,False,69556,0,0,republican,8
hoenig-65812,hoenigm,Myles,False,Hoenig,Myles Hoenig,3,green,3.1,3.1,7,MD,9715,False,9716,0,0,other,8
raskin-64804,raskinj,Jamie,False,Raskin,Jamie Raskin,2,democrat,60.7,60.7,8,MD,220657,True,110328,1,0,democrat,8
cox-64816,coxd,Dan,False,Cox,Dan Cox,1,republican,34.3,34.3,8,MD,124651,False,124652,0,0,republican,8
wallace-65573,wallacen,Nancy,False,Wallace,Nancy Wallace,4,green,3.1,3.1,8,MD,11201,False,11202,0,0,other,8
wunder-65572,wunderj,Jasen,False,Wunder,Jasen Wunder,3,libertarian,2.0,2.0,8,MD,7283,False,7284,0,0,other,8
pingree-59613,pingreec,Chellie,True,Pingree,Chellie Pingree,2,democrat,58.0,58.0,1,ME,227546,True,113772,1,0,democrat,2
holbrook-65177,holbrookm,Mark,False,Holbrook,Mark Holbrook,1,republican,42.0,42.0,1,ME,164569,False,164570,0,0,republican,2
poliquin-60410,poliquinb,Bruce,True,Poliquin,Bruce Poliquin,2,republican,54.8,54.8,2,ME,192878,True,96438,1,0,republican,2
cain-63808,caine,Emily,False,Cain,Emily Cain,1,democrat,45.2,45.2,2,ME,159081,False,159082,0,0,democrat,2
bergman-65336,bergmanj,Jack,False,Bergman,Jack Bergman,1,republican,54.9,54.9,1,MI,197777,True,98888,1,0,republican,14
johnson-65344,johnsonl,Lon,False,Johnson,Lon Johnson,2,democrat,40.1,40.1,1,MI,144334,False,144334,0,0,democrat,14
bostow-65675,bostowd,Diane,False,Bostow,Diane Bostow,3,libertarian,3.7,3.7,1,MI,13386,False,13386,0,0,other,14
boal-61166,boale,Ellis,False,Boal,Ellis Boal,4,green,1.3,1.3,1,MI,4774,False,4774,0,0,other,14
huizenga-55092,huizengab,Bill,True,Huizenga,Bill Huizenga,1,republican,62.6,62.6,2,MI,212508,True,106253,1,0,republican,14
murphy-65345,murphyd,Dennis,False,Murphy,Dennis Murphy,2,democrat,32.5,32.5,2,MI,110391,False,110392,0,0,democrat,14
haas-23958,haase,Erwin,False,Haas,Erwin Haas,3,libertarian,2.4,2.4,2,MI,8154,False,8154,0,0,other,14
brady-65676,bradym,Matthew,False,Brady,Matthew Brady,5,green,1.6,1.6,2,MI,5353,False,5354,0,0,other,14
graeser-779,graeserr,Ronald,False,Graeser,Ronald Graeser,4,us-taxpayers,0.9,0.9,2,MI,2904,False,2904,0,0,other,14
amash-61070,amashj,Justin,True,Amash,Justin Amash,1,republican,59.5,59.5,3,MI,203545,True,101772,1,0,republican,14
smith-65346,smithd,Douglas,False,Smith,Douglas Smith,2,democrat,37.5,37.5,3,MI,128400,False,128400,0,0,democrat,14
gerrard-61172,gerrardt,Ted,False,Gerrard,Ted Gerrard,3,us-taxpayers,3.0,3.0,3,MI,10420,False,10420,0,0,other,14
moolenaar-55100,moolenaarj,John,True,Moolenaar,John Moolenaar,1,republican,61.6,61.6,4,MI,194572,True,97285,1,0,republican,14
wirth-62357,wirthd,Debra,False,Wirth,Debra Wirth,2,democrat,32.1,32.1,4,MI,101277,False,101278,0,0,democrat,14
schwartz-51960,schwartzl,Leonard,False,Schwartz,Leonard Schwartz,3,libertarian,2.7,2.7,4,MI,8516,False,8516,0,0,other,14
zimmer-59817,zimmerg,George,False,Zimmer,George Zimmer,4,us-taxpayers,1.8,1.8,4,MI,5595,False,5596,0,0,other,14
salvi-65678,salvij,Jordan,False,Salvi,Jordan Salvi,5,green,1.3,1.3,4,MI,3953,False,3954,0,0,other,14
butkovich-65677,butkovichk,Keith,False,Butkovich,Keith Butkovich,6,natural-law,0.6,0.6,4,MI,1838,False,1838,0,0,other,14
kildee-62406,kildeed,Daniel,True,Kildee,Dan Kildee,2,democrat,61.2,61.2,5,MI,195279,True,97639,1,0,democrat,14
hardwick-64106,hardwicka,Al,False,Hardwick,Al Hardwick,1,republican,35.1,35.1,5,MI,112102,False,112102,0,0,republican,14
sluka-65679,slukas,Steve,False,Sluka,Steve Sluka,3,libertarian,2.2,2.2,5,MI,7006,False,7006,0,0,other,14
mikkelson-786,mikkelsonh,Harley,False,Mikkelson,Harley Mikkelson,4,green,1.5,1.5,5,MI,4904,False,4904,0,0,other,14
upton-788,uptonf,Fred,True,Upton,Fred Upton,1,republican,58.7,58.7,6,MI,193259,True,96629,1,0,republican,14
clements-64109,clementsp,Paul,False,Clements,Paul Clements,2,democrat,36.4,36.4,6,MI,119980,False,119980,0,0,democrat,14
wenke-55065,wenkel,Lorence,False,Wenke,Lorence Wenke,3,libertarian,4.9,4.9,6,MI,16248,False,16248,0,0,other,14
walberg-25659,walbergt,Tim,True,Walberg,Tim Walberg,1,republican,55.1,55.1,7,MI,184321,True,92160,1,0,republican,14
driskell-65337,driskellg,Gretchen,False,Driskell,Gretchen Driskell,2,democrat,40.0,40.0,7,MI,134010,False,134010,0,0,democrat,14
proctor-790,proctork,Ken,False,Proctor,Ken Proctor,3,libertarian,4.9,4.9,7,MI,16476,False,16476,0,0,other,14
bishop-23088,bishopm,Mike,True,Bishop,Mike Bishop,1,republican,56.0,56.0,8,MI,205629,True,102814,1,0,republican,14
shkreli-65801,shkrelis,Suzanna,False,Shkreli,Suzanna Shkreli,2,democrat,39.2,39.2,8,MI,143791,False,143792,0,0,democrat,14
wood-52731,woodj,Jeff,False,Wood,Jeff Wood,3,libertarian,2.6,2.6,8,MI,9619,False,9620,0,0,other,14
green-65680,greenm,Maria,False,Green,Maria Green,4,green,1.5,1.5,8,MI,5679,False,5680,0,0,other,14
burgess-64480,burgessj,Jeremy,False,Burgess,Jeremy Burgess,5,natural-law,0.6,0.6,8,MI,2250,False,2250,0,0,other,14
levin-802,levins,Sander,True,Levin,Sander M. Levin,2,democrat,57.9,57.9,9,MI,199661,True,99830,1,0,democrat,14
morse-65339,morsec,Christopher,False,Morse,Christopher Morse,1,republican,37.4,37.4,9,MI,128937,False,128938,0,0,republican,14
orlando-65681,orlandom,Matthew,False,Orlando,Matthew Orlando,3,libertarian,2.8,2.8,9,MI,9563,False,9564,0,0,other,14
mcdermott-64447,mcdermottj,John,False,McDermott,John McDermott,4,green,1.9,1.9,9,MI,6614,False,6614,0,0,other,14
mitchell-64105,mitchellp,Paul,False,Mitchell,Paul Mitchell,1,republican,63.1,63.1,10,MI,215132,True,107565,1,0,republican,14
accavitti-55044,accavittif,Frank,False,Accavitti,Frank Accavitti,2,democrat,32.3,32.3,10,MI,110112,False,110112,0,0,democrat,14
gioia-65682,gioial,Lisa,False,Gioia,Lisa Gioia,3,libertarian,3.1,3.1,10,MI,10612,False,10612,0,0,other,14
nofs-65683,nofsb,Benjamin,False,Nofs,Benjamin Nofs,4,green,1.5,1.5,10,MI,5127,False,5128,0,0,other,14
trott-64115,trottd,Dave,True,Trott,Dave Trott,1,republican,52.9,52.9,11,MI,200872,True,100435,1,0,republican,14
kumar-64116,kumara,Anil,False,Kumar,Anil Kumar,2,democrat,40.2,40.2,11,MI,152461,False,152462,0,0,democrat,14
bentivolio-62359,bentivoliok,Kerry,False,Bentivolio,Kerry Bentivolio,4,independent,4.4,4.4,11,MI,16610,False,16610,0,0,other,14
osment-65689,osmentj,Jonathan,False,Osment,Jonathan Osment,3,libertarian,2.5,2.5,11,MI,9545,False,9546,0,0,other,14
dingell-64120,dingelld,Debbie,True,Dingell,Debbie Dingell,2,democrat,64.3,64.3,12,MI,211378,True,105688,1,0,democrat,14
jones-65350,jonesj,Jeff,False,Jones,Jeff Jones,1,republican,29.3,29.3,12,MI,96104,False,96104,0,0,republican,14
walkowicz-64450,walkowiczg,Gary,False,Walkowicz,Gary Walkowicz,5,working-class,2.8,2.8,12,MI,9183,False,9184,0,0,other,14
bagwell-65690,bagwellt,Tom,False,Bagwell,Tom Bagwell,3,libertarian,2.3,2.3,12,MI,7489,False,7490,0,0,other,14
calewarts-65691,calewartsd,Dylan,False,Calewarts,Dylan Calewarts,4,green,1.3,1.3,12,MI,4377,False,4378,0,0,other,14
conyers-806,conyersj,John,True,Conyers,John Conyers Jr.,2,democrat,77.1,77.1,13,MI,198771,True,99385,1,0,democrat,14
gorman-64121,gormanj,Jeff,False,Gorman,Jeff Gorman,1,republican,15.7,15.7,13,MI,40541,False,40542,0,0,republican,14
hayden-65692,haydent,Tiffany,False,Hayden,Tiffany Hayden,3,libertarian,3.7,3.7,13,MI,9648,False,9648,0,0,other,14
johnson-64444,johnsons,Sam,False,Johnson,Sam Johnson,4,working-class,3.4,3.4,13,MI,8835,False,8836,0,0,other,14
lawrence-62943,lawrenceb,Brenda,True,Lawrence,Brenda Lawrence,2,democrat,78.5,78.5,14,MI,244135,True,122067,1,0,democrat,14
klausner-65342,klausnerh,Howard,False,Klausner,Howard Klausner,1,republican,18.7,18.7,14,MI,58103,False,58104,0,0,republican,14
creswell-23437,creswellg,Gregory,False,Creswell,Gregory Creswell,3,libertarian,1.6,1.6,14,MI,4893,False,4894,0,0,other,14
squier-65693,squierm,Marcia,False,Squier,Marcia Squier,4,green,1.2,1.2,14,MI,3843,False,3844,0,0,other,14
walz-51531,walzt,Tim,True,Walz,Tim Walz,2,democrat,50.4,50.4,1,MN,169074,True,84536,1,0,democrat,8
hagedorn-63961,hagedornj,Jim,False,Hagedorn,Jim Hagedorn,1,republican,49.6,49.6,1,MN,166526,False,166526,0,0,republican,8
lewis-65484,lewisj,Jason,False,Lewis,Jason Lewis,1,republican,47.0,47.0,2,MN,173970,True,86984,1,0,republican,8
craig-65481,craiga,Angie,False,Craig,Angie Craig,2,democrat,45.2,45.2,2,MN,167315,False,167316,0,0,democrat,8
overby-63963,overbyp,Paula,False,Overby,Paula Overby,3,independence,7.8,7.8,2,MN,28869,False,28870,0,0,other,8
paulsen-55233,paulsene,Erik,True,Paulsen,Erik Paulsen,1,republican,56.9,56.9,3,MN,223077,True,111538,1,0,republican,8
bonoff-65486,bonofft,Terri,False,Bonoff,Terri Bonoff,2,democrat,43.1,43.1,3,MN,169243,False,169244,0,0,democrat,8
mccollum-989,mccollumb,Betty,True,McCollum,Betty McCollum,2,democrat,57.8,57.8,4,MN,203299,True,101649,1,0,democrat,8
ryan-65488,ryang,Greg,False,Ryan,Greg Ryan,1,republican,34.4,34.4,4,MN,121032,False,121032,0,0,republican,8
pendergast-sindt-65496,pendergast_sindts,Susan,False,Pendergast Sindt,Susan Pendergast Sindt,3,independent,7.7,7.7,4,MN,27152,False,27152,0,0,other,8
ellison-55265,ellisonk,Keith,True,Ellison,Keith Ellison,2,democrat,69.2,69.2,5,MN,249964,True,124981,1,0,democrat,8
drake-65490,drakef,Frank,False,Drake,Frank Drake,1,republican,22.3,22.3,5,MN,80660,False,80660,0,0,republican,8
schuller-65541,schullerd,Dennis,False,Schuller,Dennis Schuller,3,independent,8.5,8.5,5,MN,30759,False,30760,0,0,other,8
emmer-60721,emmert,Tom,True,Emmer,Tom Emmer,1,republican,65.7,65.7,6,MN,235380,True,117689,1,0,republican,8
snyder-65492,snyderd,David,False,Snyder,David Snyder,2,democrat,34.3,34.3,6,MN,123008,False,123008,0,0,democrat,8
peterson-1333,petersonc,Collin,True,Peterson,Collin C. Peterson,2,democrat,52.5,52.5,7,MN,173589,True,86794,1,0,democrat,8
hughes-65495,hughesd,Dave,False,Hughes,Dave Hughes,1,republican,47.5,47.5,7,MN,156952,False,156952,0,0,republican,8
nolan-62587,nolanr,Rick,True,Nolan,Rick Nolan,2,democrat,50.3,50.3,8,MN,179098,True,89548,1,0,democrat,8
mills-63971,millss,Stewart,False,Mills,Stewart Mills,1,republican,49.7,49.7,8,MN,177089,False,177090,0,0,republican,8
clay-1337,clayl,Lacy,True,Clay,William Lacy Clay,1,democrat,75.5,75.5,1,MO,236993,True,118496,1,0,democrat,8
bailey-65386,baileys,Steven,False,Bailey,Steven Bailey,2,republican,20.0,20.0,1,MO,62714,False,62714,0,0,republican,8
cunningham-51610,cunninghamr,Robb,False,Cunningham,Robb Cunningham,3,libertarian,4.6,4.6,1,MO,14317,False,14318,0,0,other,8
wagner-62594,wagnera,Ann,True,Wagner,Ann Wagner,2,republican,58.5,58.5,2,MO,241954,True,120976,1,0,republican,8
otto-65409,ottob,Bill,False,Otto,Bill Otto,1,democrat,37.7,37.7,2,MO,155689,False,155690,0,0,democrat,8
higgins-1338,higginsj,Jim,False,Higgins,Jim Higgins,3,libertarian,2.8,2.8,2,MO,11758,False,11758,0,0,other,8
arnold-65816,arnoldd,David,False,Arnold,David Arnold,4,green,0.9,0.9,2,MO,3895,False,3896,0,0,other,8
luetkemeyer-55466,luetkemeyerb,Blaine,True,Luetkemeyer,Blaine Luetkemeyer,2,republican,67.8,67.8,3,MO,249865,True,124932,1,0,republican,8
miller-65410,millerk,Kevin,False,Miller,Kevin Miller,1,democrat,27.9,27.9,3,MO,102891,False,102892,0,0,democrat,8
hogan-65388,hogand,Dan,False,Hogan,Dan Hogan,3,libertarian,3.2,3.2,3,MO,11962,False,11962,0,0,other,8
simmons-65389,simmonsd,Doanita,False,Simmons,Doanita Simmons,4,constitution,1.0,1.0,3,MO,3605,False,3606,0,0,other,8
hartzler-29019,hartzlerv,Vicky,True,Hartzler,Vicky Hartzler,2,republican,67.8,67.8,4,MO,225348,True,112673,1,0,republican,8
christensen-65390,christenseng,Gordon,False,Christensen,Gordon Christensen,1,democrat,27.8,27.8,4,MO,92510,False,92510,0,0,democrat,8
bliss-65391,blissm,Mark,False,Bliss,Mark Bliss,3,libertarian,4.3,4.3,4,MO,14376,False,14376,0,0,other,8
cleaver-50040,cleavere,Emanuel,True,Cleaver,Emanuel Cleaver II,1,democrat,58.8,58.8,5,MO,190766,True,95382,1,0,democrat,8
turk-51614,turkj,Jacob,False,Turk,Jacob Turk,2,republican,38.2,38.2,5,MO,123771,False,123772,0,0,republican,8
welborn-64298,welbornr,Roy,False,Welborn,Roy Welborn,3,libertarian,3.0,3.0,5,MO,9733,False,9734,0,0,other,8
graves-1342,gravess,Sam,True,Graves,Sam Graves,2,republican,68.0,68.0,6,MO,238388,True,119193,1,0,republican,8
blackwell-65411,blackwelld,David,False,Blackwell,David Blackwell,1,democrat,28.4,28.4,6,MO,99692,False,99692,0,0,democrat,8
monchil-62425,monchilr,Russ,False,Monchil,Russ Monchil,3,libertarian,2.3,2.3,6,MO,8123,False,8124,0,0,other,8
diel-65817,dielm,Mike,False,Diel,Mike Diel,4,green,1.2,1.2,6,MO,4241,False,4242,0,0,other,8
long-61089,longb,Billy,True,Long,Billy Long,2,republican,67.5,67.5,7,MO,228692,True,114345,1,0,republican,8
williams-64303,williamsg,Genevieve,False,Williams,Genevieve Williams,1,democrat,27.4,27.4,7,MO,92756,False,92756,0,0,democrat,8
brixey-65402,brixeyb,Benjamin,False,Brixey,Benjamin Brixey,3,libertarian,5.1,5.1,7,MO,17153,False,17154,0,0,other,8
smith-62802,smithj,Jason,True,Smith,Jason Smith,2,republican,74.4,74.4,8,MO,229792,True,114895,1,0,republican,8
cowell-65403,cowelld,Dave,False,Cowell,Dave Cowell,1,democrat,22.7,22.7,8,MO,70009,False,70010,0,0,democrat,8
shell-65405,shellj,Jonathan,False,Shell,Jonathan Shell,3,libertarian,2.9,2.9,8,MO,9070,False,9070,0,0,other,8
kelly-64498,kellyt,Trent,True,Kelly,Trent Kelly,1,republican,68.7,68.7,1,MS,206455,True,103227,1,0,republican,4
owens-64682,owensj,Jacob,False,Owens,Jacob Owens,2,democrat,27.9,27.9,1,MS,83947,False,83948,0,0,democrat,4
wilson-65501,wilsonc,Chase,False,Wilson,Chase Wilson,4,libertarian,2.1,2.1,1,MS,6181,False,6182,0,0,other,4
toole-64537,toolec,Cathy,False,Toole,Cathy Toole,3,reform,1.3,1.3,1,MS,3840,False,3840,0,0,other,4
thompson-1335,thompsonb,Bennie,True,Thompson,Bennie Thompson,2,democrat,67.1,67.1,2,MS,192343,True,96171,1,0,democrat,4
bouie-64684,bouiej,John,False,Bouie,John Bouie,1,republican,29.1,29.1,2,MS,83542,False,83542,0,0,republican,4
